"1.81E-8","2.023811832628663E-8","2.3998896748797205E-8","2.9416779122321037E-8","3.700946843563201E-8","4.7138868639743405E-8","6.04908813529669E-8","7.763746283714826E-8","9.976890835398747E-8","1.2828658521650386E-7","1.6449416824610007E-7","2.1033637673130188E-7","2.6753212188365646E-7","3.3881709287068084E-7","4.2680651990086006E-7","5.365193176847936E-7","6.707173302230645E-7","8.363099787140982E-7","1.0363249301647472E-6","1.2802160000000003E-6","1.5704843271613941E-6","1.918023793555911E-6","2.3244891675171303E-6","2.799849692374981E-6","3.3464990931622674E-6","3.977345094037032E-6","4.693914261554163E-6","5.508949631141566E-6","6.424383274529813E-6","7.460693395538706E-6","8.611552704475867E-6","9.859554244058898E-6","1.121119283860621E-5","1.2703599125236908E-5","1.4314763784808282E-5","1.5931301939058165E-5","1.7567058171745154E-5","1.924023875200466E-5","2.09376E-5","2.2554054176993727E-5","2.409198133838752E-5","2.5474447703746902E-5","2.6705731214462748E-5","2.7764925149438693E-5","2.865227747485056E-5","2.9345823006269137E-5","2.984519749234582E-5","3.0094404432132966E-5","3.0094404432132962E-5","2.9845197492345824E-5","2.934582300626913E-5","2.8654337950138506E-5","2.777214404432133E-5","2.6688429100451964E-5","2.539847884531273E-5","2.3983671089080046E-5","2.2443660825193186E-5","2.08528E-5","1.9213842367692087E-5","1.7571827030179327E-5","1.592732176702144E-5","1.4327547071001603E-5","1.2772564233853337E-5","1.1321383292025076E-5","9.988748622248144E-6","8.73638285464354E-6","7.549900848520202E-6","6.492755363755647E-6","5.587656649657385E-6","4.769029642805076E-6","4.02024639160228E-6","3.360984516693393E-6","2.796957107450065E-6","2.3138365126111687E-6","1.912276845021142E-6","1.5715617436944187E-6","1.2865759999999992E-6","1.0470211436069398E-6","8.500049826505327E-7","6.858025904650834E-7","5.508617874325698E-7","4.3957249394955517E-7","3.495795608689315E-7","2.763130637119117E-7","2.1753936842105307E-7","1.7036515527044744E-7","1.3312899653010642E-7","1.036860426301211E-7","8.053828977985142E-8","6.254913625893003E-8","4.872662195655342E-8","3.829696888759296E-8","3.047339507216799E-8","2.4895749934392808E-8","2.1012068464790776E-8","1.88E-8"
"2.0268909870243478E-8","2.2761739563528464E-8","2.71139700138751E-8","3.332546774690316E-8","4.201763302836327E-8","5.361155961949571E-8","6.892329585908646E-8","8.871909983647413E-8","1.1417624856426105E-7","1.465817248358036E-7","1.877038060975583E-7","2.397117851825193E-7","3.054076960607621E-7","3.8990273128200313E-7","4.947367297578233E-7","6.232133794155538E-7","7.802338193003705E-7","9.761590698670237E-7","1.2140215792964325E-6","1.5047623198343785E-6","1.851773527901582E-6","2.2696660877614877E-6","2.758834606917984E-6","3.3262232120072908E-6","3.9777130603619215E-6","4.734481868521497E-6","5.599066227287196E-6","6.595983673962558E-6","7.722219028177472E-6","8.98100401050447E-6","1.0375969614105003E-5","1.1932769539401091E-5","1.3641551039309943E-5","1.5485376902904254E-5","1.744616863465851E-5","1.9384395130872343E-5","2.1323627776889818E-5","2.3335428463940545E-5","2.5398041020556936E-5","2.7374303233007046E-5","2.9270269559097004E-5","3.102961650461752E-5","3.2651239319794386E-5","3.40500193855132E-5","3.5228640358415865E-5","3.61453312953455E-5","3.680036869896847E-5","3.7130655409482266E-5","3.7137254426988735E-5","3.6795920482565864E-5","3.610487649018199E-5","3.516197037121396E-5","3.3966233540637085E-5","3.260581060636579E-5","3.108572355957515E-5","2.937797912588352E-5","2.7472745984610094E-5","2.5490693856014E-5","2.343433035548066E-5","2.1386878631783166E-5","1.9353815489810902E-5","1.7376264732580026E-5","1.545095128830892E-5","1.3665037769052995E-5","1.2041403100070693E-5","1.0512208102350138E-5","9.05664063171181E-6","7.748804508907688E-6","6.605065732750711E-6","5.6104999325193075E-6","4.777630518942993E-6","4.027954883478481E-6","3.332399227492633E-6","2.735560694004195E-6","2.255041612391902E-6","1.8508138540648895E-6","1.5150030147928263E-6","1.2325057227499967E-6","9.977918090172899E-7","8.01783410403059E-7","6.408219608528953E-7","5.086723183577874E-7","4.0318726212125273E-7","3.177206179626249E-7","2.4897076710365647E-7","1.9402149750249106E-7","1.5113501727546554E-7","1.1746014986504242E-7","9.108073829207916E-8","7.064755235456578E-8","5.490967069299859E-8","4.306178943876417E-8","3.426348105229504E-8","2.800608110254696E-8","2.356312560815375E-8","2.099970141420032E-8"
"2.4096808047820386E-8","2.7169298362875683E-8","3.251354346131752E-8","4.008766346067797E-8","5.071633063411201E-8","6.495597726673672E-8","8.385217462874022E-8","1.0849990776312504E-7","1.4012429441777965E-7","1.7984441386236818E-7","2.3039978529083984E-7","2.948890348511943E-7","3.7731324107398625E-7","4.855369895191965E-7","6.203964545941545E-7","7.840984497711074E-7","9.84285877627181E-7","1.2357633980465814E-6","1.5428117776903665E-6","1.921212883771979E-6","2.3752186199455806E-6","2.924384173687835E-6","3.5691368444128096E-6","4.316803451579091E-6","5.1785199370781035E-6","6.193359498515077E-6","7.361161246622194E-6","8.708446968646777E-6","1.0233058223196455E-5","1.1941718807487788E-5","1.3840473059326916E-5","1.5976502718693257E-5","1.8327855086020107E-5","2.0824545957854943E-5","2.345890982363889E-5","2.6119656114421574E-5","2.8821439980760362E-5","3.159000029675302E-5","3.440822720046655E-5","3.714112047765947E-5","3.979381380796335E-5","4.23119109423749E-5","4.468611671979698E-5","4.669745357572165E-5","4.8356860409801636E-5","4.9660721309038725E-5","5.0606720705739536E-5","5.105069056289469E-5","5.0995163355275794E-5","5.049986316644316E-5","4.9563950845142E-5","4.8228534857840526E-5","4.648690597279653E-5","4.45701810232037E-5","4.2495039896160735E-5","4.0110269352303124E-5","3.738970180875979E-5","3.459221491459397E-5","3.173068791291879E-5","2.8888909626374917E-5","2.6071284403427378E-5","2.3343260273027424E-5","2.0702834693326948E-5","1.8254798708330667E-5","1.602592753867737E-5","1.394323841016391E-5","1.1987006783736376E-5","1.0219448604031504E-5","8.64680090119143E-6","7.303490556533377E-6","6.228186994216993E-6","5.2562229183753585E-6","4.329863987861822E-6","3.5362556612319328E-6","2.9060555376112876E-6","2.378251705690966E-6","1.9410539315282104E-6","1.5737268204831672E-6","1.268038813717548E-6","1.0134342886204834E-6","8.056569438972978E-7","6.359405920445006E-7","5.013285626300772E-7","3.9299586775267636E-7","3.0661456049036997E-7","2.3801481683057414E-7","1.8466430261154805E-7","1.4299339330199468E-7","1.1054363765659006E-7","8.551119317619404E-8","6.620403249712762E-8","5.1701655941034633E-8","4.099664618505358E-8","3.341199295115531E-8","2.8011521862555285E-8","2.4894719346843563E-8"
"2.9637067210963698E-8","3.346299018021017E-8","4.012565691252962E-8","4.950993411835123E-8","6.284464712944472E-8","8.104669242881434E-8","1.0537706293133277E-7","1.3728102418552508E-7","1.7817116015105272E-7","2.2890847193825171E-7","2.939626094378465E-7","3.7877410016768536E-7","4.878155522958581E-7","6.305972712566842E-7","8.086018330995296E-7","1.0250641809586687E-6","1.289942049430962E-6","1.6216921111913265E-6","2.028151446011743E-6","2.535229495602275E-6","3.146895833619782E-6","3.885516112599339E-6","4.756304139925225E-6","5.778015525477201E-6","6.9685587939792535E-6","8.40475592759162E-6","1.006877283532174E-5","1.1935029314452084E-5","1.4029215460016918E-5","1.645510013150897E-5","1.918050923421244E-5","2.2134461494006274E-5","2.532129976649886E-5","2.8698188965858296E-5","3.228402872721067E-5","3.621624031992087E-5","4.042284917623948E-5","4.44553486454624E-5","4.836886730777082E-5","5.228103711943353E-5","5.6166900970990445E-5","5.987237675147914E-5","6.337775927841578E-5","6.616702963226706E-5","6.828013867440723E-5","7.007294297494821E-5","7.152276010793625E-5","7.203720083432812E-5","7.162681988573515E-5","7.087078306790279E-5","6.977431985899892E-5","6.80680595901697E-5","6.573768046992188E-5","6.307343261581163E-5","6.0097304377493103E-5","5.656007580470648E-5","5.240291926799517E-5","4.828175382580551E-5","4.425476859722066E-5","4.0247727863196225E-5","3.6244998593334895E-5","3.23895893312553E-5","2.869004724679366E-5","2.5227258309573188E-5","2.201239316454642E-5","1.907503553320642E-5","1.642832205388308E-5","1.4033073440017211E-5","1.1877508263275598E-5","9.99531724629944E-6","8.412298297837391E-6","7.0204190709869125E-6","5.788300117585029E-6","4.740170704452085E-6","3.8920392435379315E-6","3.1773822542881543E-6","2.5796236170543798E-6","2.07815987775663E-6","1.6653916494393933E-6","1.3242696287726655E-6","1.0493963484903588E-6","8.254105284718693E-7","6.456544493123943E-7","5.021283908590179E-7","3.9146078481159767E-7","3.044304415543284E-7","2.356725466556336E-7","1.8184443539848979E-7","1.400998531259097E-7","1.0794152713186545E-7","8.316062020710375E-8","6.455146069972606E-8","5.0747926106607006E-8","4.101515821813607E-8","3.43217721892396E-8","3.056340189532001E-8"
"3.7401091704330075E-8","4.226994639730386E-8","5.081436464259525E-8","6.29300682910897E-8","8.025570899439142E-8","1.0398142516270872E-7","1.359302798308149E-7","1.7825638098169907E-7","2.3268247376982416E-7","2.998910553549618E-7","3.867170755086679E-7","5.020008626640588E-7","6.505644619996543E-7","8.431190548491013E-7","1.0835883593798933E-6","1.379297624757585E-6","1.7425936829448557E-6","2.196009528625835E-6","2.7539125687733536E-6","3.4591829084636253E-6","4.315667972061232E-6","5.3522720415541214E-6","6.580257479746698E-6","8.035273821495817E-6","9.742620465486325E-6","1.1820065779740418E-5","1.4236061844863315E-5","1.693229423004276E-5","1.9956213833790013E-5","2.349133879009717E-5","2.7478422250626344E-5","3.177486458817221E-5","3.6397683218085945E-5","4.1296341628121306E-5","4.651657726858385E-5","5.240726158595688E-5","5.8824982445894756E-5","6.495213494176068E-5","7.088524538737426E-5","7.679707065112937E-5","8.265215754093331E-5","8.823412479520262E-5","9.35112138514541E-5","9.769162171660394E-5","1.0083523669605356E-4","1.034435344571483E-4","1.0548603567659768E-4","1.0617999366915092E-4","1.0553970297009325E-4","1.0454092232356859E-4","1.0319732693514231E-4","1.0075600901002934E-4","9.71835702800738E-5","9.304399548481552E-5","8.83682381706719E-5","8.289741473618912E-5","7.654886192196337E-5","7.034314214993439E-5","6.438178911910659E-5","5.8429993704437494E-5","5.244250403996901E-5","4.673076389813055E-5","4.1330157645718276E-5","3.6257430504467146E-5","3.150332491897363E-5","2.7202289211333953E-5","2.339829939044225E-5","1.9963175150386255E-5","1.687208845231796E-5","1.4142748438435604E-5","1.17848911478801E-5","9.74796927947154E-6","8.03000162396769E-6","6.574844176252595E-6","5.378756076010662E-6","4.36958534787061E-6","3.5262764026289518E-6","2.8224342205977176E-6","2.2497961785395815E-6","1.7804157723696697E-6","1.406109063909419E-6","1.1025404539680961E-6","8.583411010503788E-7","6.643142449475702E-7","5.167502546455354E-7","4.0124348507238685E-7","3.0931608102283224E-7","2.374368148285896E-7","1.8218986375001056E-7","1.3983625660337596E-7","1.0724125834189816E-7","8.280215748571268E-8","6.459341924623011E-8","5.179654172106417E-8","4.321363320168905E-8","3.849372374981775E-8"
"4.772716139378919E-8","5.396115771963118E-8","6.510860696255215E-8","8.142038715045851E-8","1.0452095321766427E-7","1.3511395011393242E-7","1.7668993311476515E-7","2.3340480468434632E-7","3.0676067162334576E-7","3.96635178245849E-7","5.133739854717569E-7","6.709383374434841E-7","8.738723732688097E-7","1.1325828324128101E-6","1.456497643818637E-6","1.8615356621762484E-6","2.3633619131009573E-6","2.992350401784165E-6","3.7704940023837586E-6","4.7595706896049E-6","5.96889425431315E-6","7.45301314670757E-6","9.220920179148518E-6","1.1313592003501432E-5","1.376417721211683E-5","1.6709084572143524E-5","2.013322332863105E-5","2.407242810741285E-5","2.8531209116938408E-5","3.354042124636585E-5","3.912170976881057E-5","4.5444693124008025E-5","5.2434983515619565E-5","5.979768130134918E-5","6.759279005212806E-5","7.600483075659692E-5","8.496837314839954E-5","9.421831388171898E-5","1.0370022743840212E-4","1.1265182387975687E-4","1.2113513510353864E-4","1.2916972928881916E-4","1.3671256414163015E-4","1.4305740912952614E-4","1.4823242740872466E-4","1.520057161433538E-4","1.5439192484272961E-4","1.5560608614250418E-4","1.556455251864451E-4","1.548773905869464E-4","1.5332530057200972E-4","1.4948887508302802E-4","1.4328079553744568E-4","1.3632485880436592E-4","1.2868080400160856E-4","1.2032221963278786E-4","1.1119186539888588E-4","1.0224371949263744E-4","9.35930806446584E-5","8.478363638221168E-5","7.569062382528244E-5","6.718477423560206E-5","5.939753039276705E-5","5.211073354063026E-5","4.529132340436776E-5","3.9054475476822326E-5","3.342325358211067E-5","2.836208652587459E-5","2.3867943366179075E-5","1.9935601428078277E-5","1.6584255692862915E-5","1.3697582227344397E-5","1.1262662707217236E-5","9.188684412520624E-6","7.456707112420754E-6","6.00460852077572E-6","4.820065572240849E-6","3.840558984820797E-6","3.0476217032866303E-6","2.402168095336554E-6","1.8915650800545093E-6","1.4807489924647809E-6","1.1542689704117567E-6","8.945210261019887E-7","6.92278524846502E-7","5.331850240831919E-7","4.0811149302375703E-7","3.111313917830982E-7","2.3772915742757626E-7","1.8203046691760375E-7","1.3919886292489661E-7","1.0719436300540748E-7","8.331114703277859E-8","6.652222627989909E-8","5.5229256782212216E-8","4.900416970403849E-8"
"6.13661105117364E-8","6.951108112944868E-8","8.422286214651926E-8","1.060780089204667E-7","1.3693100894733123E-7","1.7725334200140494E-7","2.3224850702604946E-7","3.0774960081101866E-7","4.063333021757455E-7","5.288872766773514E-7","6.888839730403944E-7","9.049243275944048E-7","1.1830685546872938E-6","1.5353655307577593E-6","1.9787693707903843E-6","2.542902100218294E-6","3.2458307201107266E-6","4.122330019194688E-6","5.211518776334636E-6","6.6165003207231395E-6","8.345683039489051E-6","1.047115992231989E-5","1.3010237924841242E-5","1.6034818142709622E-5","1.9583675632823463E-5","2.3817564412860713E-5","2.8744206101709248E-5","3.451144593448955E-5","4.109459560916711E-5","4.845563321980031E-5","5.666840837720265E-5","6.613808293311193E-5","7.671431194847277E-5","8.789417380112995E-5","9.973445086016928E-5","1.1216696238985933E-4","1.2521738314851498E-4","1.3919723784193075E-4","1.538976439919522E-4","1.6761569006792796E-4","1.8050482535718695E-4","1.9275559108900448E-4","2.0431024862033664E-4","2.1446156857238898E-4","2.2319242825635062E-4","2.2906536771771373E-4","2.3216317479337397E-4","2.3400496935518128E-4","2.345666177686744E-4","2.3359938678962292E-4","2.3113557297910098E-4","2.250034705246944E-4","2.1506238691919156E-4","2.0402384931574394E-4","1.9197481403998866E-4","1.7918245604613934E-4","1.6562293097238334E-4","1.5210010576748799E-4","1.3869784580518865E-4","1.252058005359576E-4","1.1149672013160093E-4","9.871042805134495E-5","8.702531921237466E-5","7.614778666930309E-5","6.604411076706455E-5","5.678678809535743E-5","4.8381208202777335E-5","4.085376522691015E-5","3.4212463250921093E-5","2.84585378137865E-5","2.364299910250084E-5","1.948892770825493E-5","1.5937938041057597E-5","1.2922068297934605E-5","1.0431851756961215E-5","8.356073809733115E-6","6.672915427391743E-6","5.290342890581491E-6","4.1816969743516495E-6","3.2839616074698682E-6","2.5748845481092782E-6","2.0082732143054993E-6","1.5647144790975072E-6","1.2125645138343537E-6","9.34220382512001E-7","7.147836188980533E-7","5.435847230076136E-7","4.1170792247084815E-7","3.1319176804102966E-7","2.391028497174579E-7","1.8218883406334332E-7","1.3982871589641124E-7","1.0825962028242214E-7","8.609824997775052E-8","7.112696560938036E-8","6.285194984691644E-8"
"7.901265000728968E-8","8.991144331318176E-8","1.0942213637131005E-7","1.3788566880428098E-7","1.7848343505262223E-7","2.330811505587067E-7","3.070153011643842E-7","4.0470698722848026E-7","5.344610149355687E-7","7.048267985728277E-7","9.285456966067656E-7","1.2241954793665394E-6","1.6037989102545663E-6","2.0852408713510825E-6","2.695541632671849E-6","3.4883677420203466E-6","4.475975175955581E-6","5.673860864737408E-6","7.165909525112957E-6","9.159634067520046E-6","1.1632514773188326E-5","1.462059407743858E-5","1.8180709043754356E-5","2.2470618787826724E-5","2.753318140630181E-5","3.359704844065391E-5","4.0666797895208624E-5","4.885871133622832E-5","5.826130674928335E-5","6.939791240207705E-5","8.211643076434254E-5","9.611912773569032E-5","1.1141310819575872E-4","1.2782190471335962E-4","1.4534948105665463E-4","1.639022483868119E-4","1.8344517986508972E-4","2.0375970917093224E-4","2.2473185096183115E-4","2.450903534439136E-4","2.649208367772218E-4","2.8406831552763674E-4","3.0246377279417657E-4","3.19021415298736E-4","3.3367237756331674E-4","3.4311117091946896E-4","3.475106685467325E-4","3.495070264838645E-4","3.49061074370778E-4","3.4651151478729117E-4","3.418996473870262E-4","3.3255504383084494E-4","3.183100243771278E-4","3.0238686476029845E-4","2.848935213298836E-4","2.66064120601963E-4","2.4587387556672657E-4","2.250552763997084E-4","2.0354142127592927E-4","1.8286937937055981E-4","1.6320564561120242E-4","1.445793267607085E-4","1.2700014318385979E-4","1.106058232470806E-4","9.538299015498435E-5","8.163011049763956E-5","6.944804801719908E-5","5.853358394968536E-5","4.8808922532124556E-5","4.04450283248902E-5","3.3581679366029974E-5","2.7602460228577952E-5","2.2318883501040623E-5","1.7912532670500828E-5","1.4493169847454291E-5","1.1650400950552951E-5","9.262689997818917E-6","7.3005513810801324E-6","5.756212146646279E-6","4.508605184999217E-6","3.5148134623420867E-6","2.7237366624992523E-6","2.1143104167333805E-6","1.6343515247187569E-6","1.256526042851772E-6","9.594305271814115E-7","7.265858784397454E-7","5.474441331797539E-7","4.146406489070378E-7","3.1525796452470097E-7","2.390624283804993E-7","1.825744694519089E-7","1.406592633618969E-7","1.1135695284297564E-7","9.156593271993091E-8","8.065118425426446E-8"
"1.0172401481265489E-7","1.1622026224779945E-7","1.420201255138892E-7","1.7910286239919028E-7","2.325956455312025E-7","3.064288686125784E-7","4.060614968979355E-7","5.343226125004478E-7","7.06418195906324E-7","9.398156727540132E-7","1.2473041464568603E-6","1.6471870367736948E-6","2.1624715455523134E-6","2.825610607694044E-6","3.6727071812666537E-6","4.781492214467659E-6","6.164325504033706E-6","7.826926401839571E-6","9.903649420651327E-6","1.2725189768491036E-5","1.623652899073226E-5","2.0429956236263075E-5","2.5431619254978114E-5","3.156913188034476E-5","3.887683634674989E-5","4.766103801388605E-5","5.79312235415756E-5","6.980669269723559E-5","8.349044435290755E-5","1.0007738322037409E-4","1.1921890434140234E-4","1.400806660562186E-4","1.6278595741404755E-4","1.8739626474776103E-4","2.1386809897279652E-4","2.4207327326720898E-4","2.7188847269191704E-4","3.0232246103489537E-4","3.3339512876116054E-4","3.6443747599437603E-4","3.9542640021128316E-4","4.2560260224797704E-4","4.548594774347679E-4","4.8098463715186464E-4","5.039147064882335E-4","5.189741015353077E-4","5.263932099350242E-4","5.290804188773102E-4","5.269958909524339E-4","5.214607118983782E-4","5.125109732707098E-4","4.979449378194525E-4","4.776197972680324E-4","4.5435941892157375E-4","4.2824413114103915E-4","3.9973627886510184E-4","3.687928030070139E-4","3.3646407030389267E-4","3.0252774911611097E-4","2.707390251999391E-4","2.4165587979145726E-4","2.1374200796298384E-4","1.867237155569741E-4","1.617267669753425E-4","1.3887613062546267E-4","1.1839008841524732E-4","1.0041726395146149E-4","8.436076025576352E-5","7.006765857098643E-5","5.781715812540606E-5","4.78230734439345E-5","3.913596273321534E-5","3.145859856278184E-5","2.5106658643377997E-5","2.0270757227261242E-5","1.626419953044564E-5","1.2874989080297413E-5","1.0099019211695034E-5","7.93781946189281E-6","6.197045975573619E-6","4.8058408257134296E-6","3.702029585783903E-6","2.8594272744218776E-6","2.2008197304778777E-6","1.6874039177298746E-6","1.285747208829949E-6","9.69940031086295E-7","7.274706852268459E-7","5.488218855550511E-7","4.1569311390529923E-7","3.137176617370603E-7","2.3836393511567593E-7","1.827007719450342E-7","1.4397909267424845E-7","1.1794506261590328E-7","1.036739016183117E-7"
"1.3068992634494825E-7","1.4957921720493066E-7","1.8337686872538E-7","2.320340685372403E-7","3.02825457448099E-7","4.016081913752238E-7","5.353358980895701E-7","7.082432030863759E-7","9.389431897042839E-7","1.247734879694518E-6","1.6539242999386073E-6","2.178532425264383E-6","2.8658688820234945E-6","3.786612004394865E-6","4.974192350816457E-6","6.511876794367608E-6","8.432319550396726E-6","1.0768228647112699E-5","1.3692449971417464E-5","1.7645091897291156E-5","2.2553743194920724E-5","2.8370494860977602E-5","3.534382663442259E-5","4.414171706752646E-5","5.4746432916790036E-5","6.749742578905898E-5","8.244251030649887E-5","9.990494962600963E-5","1.2001064184726827E-4","1.4349469426125784E-4","1.703269951884799E-4","2.010969868121499E-4","2.3553140579410262E-4","2.7265497505237467E-4","3.125336966999327E-4","3.549170706723845E-4","3.996811170486396E-4","4.4573630336613935E-4","4.930599545729699E-4","5.405474266377048E-4","5.881571844557445E-4","6.347761033663465E-4","6.801251255998631E-4","7.185651191524462E-4","7.502994787125631E-4","7.730182903794701E-4","7.868204702920409E-4","7.917997396122778E-4","7.87962617343692E-4","7.775526197425246E-4","7.605513015721824E-4","7.384156010441911E-4","7.112075675512489E-4","6.780022664785334E-4","6.386596729754802E-4","5.950711863117624E-4","5.471406540682993E-4","4.975689002455169E-4","4.4612194851305587E-4","3.9852420153181666E-4","3.558175203340418E-4","3.1377799158126854E-4","2.714110327804082E-4","2.3340852321715732E-4","2.0070336382480328E-4","1.7115787652343908E-4","1.4447727284036077E-4","1.2074711913102212E-4","9.993503476833613E-5","8.210745103684504E-5","6.745771294700176E-5","5.4967768791213474E-5","4.442184913102496E-5","3.5581443845284036E-5","2.8417574239302707E-5","2.2508253426326574E-5","1.7749428776906242E-5","1.3894926380616514E-5","1.0882494938477103E-5","8.465211022959475E-6","6.543675820957837E-6","5.022148172579679E-6","3.856918365904494E-6","2.9504741324127665E-6","2.255138811534909E-6","1.7146627447317637E-6","1.2875567196779018E-6","9.606684255086627E-7","7.225910275254874E-7","5.462433551202327E-7","4.1066633861680665E-7","3.1058605323669156E-7","2.3682109863441318E-7","1.8574286270913474E-7","1.5187008894805375E-7","1.335495501968217E-7"
