1.81E-08,2.41E-08,3.74E-08,6.15E-08,1.02E-07,1.69E-07,2.76E-07,4.42E-07,6.97E-07,1.08E-06,1.64E-06,2.43E-06,3.50E-06,4.91E-06,6.72E-06,9.00E-06,1.17E-05,1.49E-05,1.82E-05,2.16E-05,2.47E-05,2.72E-05,2.90E-05,3.00E-05,3.00E-05,2.90E-05,2.72E-05,2.46E-05,2.15E-05,1.82E-05,1.49E-05,1.18E-05,9.13E-06,6.79E-06,4.99E-06,3.52E-06,2.42E-06,1.64E-06,1.09E-06,7.12E-07,4.55E-07,2.85E-07,1.75E-07,1.06E-07,6.36E-08,3.87E-08,2.50E-08,1.88E-08
2.42E-08,3.28E-08,5.15E-08,8.57E-08,1.44E-07,2.38E-07,3.92E-07,6.47E-07,1.03E-06,1.62E-06,2.50E-06,3.76E-06,5.46E-06,7.77E-06,1.08E-05,1.46E-05,1.93E-05,2.46E-05,3.01E-05,3.58E-05,4.12E-05,4.60E-05,4.94E-05,5.13E-05,5.12E-05,4.93E-05,4.58E-05,4.15E-05,3.60E-05,3.02E-05,2.45E-05,1.92E-05,1.47E-05,1.08E-05,7.70E-06,5.54E-06,3.73E-06,2.50E-06,1.65E-06,1.06E-06,6.63E-07,4.08E-07,2.46E-07,1.47E-07,8.74E-08,5.25E-08,3.37E-08,2.50E-08
3.78E-08,5.16E-08,8.21E-08,1.40E-07,2.41E-07,4.03E-07,6.82E-07,1.14E-06,1.84E-06,2.92E-06,4.59E-06,7.01E-06,1.04E-05,1.52E-05,2.13E-05,2.93E-05,3.87E-05,4.94E-05,6.23E-05,7.46E-05,8.66E-05,9.73E-05,1.04E-04,1.08E-04,1.07E-04,1.04E-04,9.67E-05,8.69E-05,7.41E-05,6.18E-05,4.96E-05,3.86E-05,2.90E-05,2.13E-05,1.51E-05,1.04E-05,7.00E-06,4.64E-06,2.99E-06,1.88E-06,1.16E-06,6.96E-07,4.18E-07,2.46E-07,1.44E-07,8.47E-08,5.26E-08,3.89E-08
6.24E-08,8.61E-08,1.41E-07,2.41E-07,4.24E-07,7.24E-07,1.25E-06,2.10E-06,3.46E-06,5.58E-06,8.97E-06,1.40E-05,2.11E-05,3.10E-05,4.43E-05,6.11E-05,8.26E-05,1.07E-04,1.34E-04,1.64E-04,1.91E-04,2.15E-04,2.33E-04,2.40E-04,2.41E-04,2.35E-04,2.15E-04,1.90E-04,1.62E-04,1.34E-04,1.06E-04,8.19E-05,6.12E-05,4.41E-05,3.07E-05,2.10E-05,1.39E-05,8.97E-06,5.66E-06,3.50E-06,2.13E-06,1.28E-06,7.51E-07,4.30E-07,2.48E-07,1.44E-07,8.80E-08,6.39E-08
1.04E-07,1.46E-07,2.41E-07,4.24E-07,7.43E-07,1.32E-06,2.30E-06,3.93E-06,6.62E-06,1.07E-05,1.76E-05,2.76E-05,4.23E-05,6.31E-05,9.11E-05,1.30E-04,1.77E-04,2.32E-04,2.94E-04,3.59E-04,4.24E-04,4.85E-04,5.32E-04,5.49E-04,5.45E-04,5.25E-04,4.83E-04,4.28E-04,3.63E-04,2.93E-04,2.32E-04,1.76E-04,1.29E-04,9.20E-05,6.30E-05,4.26E-05,2.73E-05,1.76E-05,1.09E-05,6.66E-06,3.96E-06,2.34E-06,1.36E-06,7.65E-07,4.34E-07,2.47E-07,1.48E-07,1.06E-07
1.72E-07,2.44E-07,4.10E-07,7.38E-07,1.32E-06,2.34E-06,4.10E-06,7.25E-06,1.24E-05,2.06E-05,3.41E-05,5.39E-05,8.48E-05,1.29E-04,1.90E-04,2.70E-04,3.77E-04,5.04E-04,6.47E-04,8.01E-04,9.56E-04,1.10E-03,1.20E-03,1.25E-03,1.24E-03,1.18E-03,1.09E-03,9.61E-04,8.07E-04,6.47E-04,5.06E-04,3.75E-04,2.73E-04,1.91E-04,1.29E-04,8.49E-05,5.49E-05,3.41E-05,2.08E-05,1.25E-05,7.32E-06,4.23E-06,2.42E-06,1.34E-06,7.51E-07,4.20E-07,2.47E-07,1.76E-07
2.81E-07,4.04E-07,6.90E-07,1.26E-06,2.32E-06,4.20E-06,7.52E-06,1.32E-05,2.26E-05,3.91E-05,6.49E-05,1.05E-04,1.68E-04,2.59E-04,3.90E-04,5.68E-04,8.00E-04,1.09E-03,1.42E-03,1.78E-03,2.14E-03,2.46E-03,2.71E-03,2.83E-03,2.82E-03,2.68E-03,2.43E-03,2.12E-03,1.78E-03,1.43E-03,1.08E-03,8.12E-04,5.72E-04,3.94E-04,2.64E-04,1.69E-04,1.06E-04,6.58E-05,3.94E-05,2.32E-05,1.33E-05,7.58E-06,4.21E-06,2.33E-06,1.28E-06,7.02E-07,4.08E-07,2.86E-07
4.49E-07,6.54E-07,1.14E-06,2.11E-06,3.96E-06,7.30E-06,1.32E-05,2.36E-05,4.16E-05,7.25E-05,1.21E-04,2.05E-04,3.29E-04,5.22E-04,7.97E-04,1.18E-03,1.69E-03,2.33E-03,3.09E-03,3.92E-03,4.77E-03,5.53E-03,6.11E-03,6.42E-03,6.41E-03,6.10E-03,5.54E-03,4.80E-03,3.95E-03,3.12E-03,2.35E-03,1.70E-03,1.19E-03,8.06E-04,5.21E-04,3.35E-04,2.05E-04,1.25E-04,7.33E-05,4.22E-05,2.38E-05,1.34E-05,7.34E-06,3.99E-06,2.14E-06,1.16E-06,6.60E-07,4.57E-07
7.03E-07,1.04E-06,1.84E-06,3.45E-06,6.56E-06,1.23E-05,2.28E-05,4.15E-05,7.49E-05,1.33E-04,2.29E-04,3.86E-04,6.48E-04,1.04E-03,1.62E-03,2.47E-03,3.58E-03,4.99E-03,6.70E-03,8.63E-03,1.06E-02,1.24E-02,1.38E-02,1.46E-02,1.46E-02,1.39E-02,1.26E-02,1.08E-02,8.83E-03,6.85E-03,5.04E-03,3.57E-03,2.48E-03,1.63E-03,1.05E-03,6.50E-04,3.93E-04,2.33E-04,1.34E-04,7.64E-05,4.20E-05,2.31E-05,1.25E-05,6.65E-06,3.53E-06,1.87E-06,1.05E-06,7.17E-07
1.08E-06,1.62E-06,2.94E-06,5.61E-06,1.08E-05,2.06E-05,3.88E-05,7.22E-05,1.33E-04,2.42E-04,4.23E-04,7.28E-04,1.23E-03,2.04E-03,3.24E-03,5.02E-03,7.49E-03,1.07E-02,1.46E-02,1.90E-02,2.37E-02,2.81E-02,3.15E-02,3.34E-02,3.34E-02,3.17E-02,2.84E-02,2.41E-02,1.94E-02,1.47E-02,1.06E-02,7.51E-03,5.06E-03,3.24E-03,2.05E-03,1.23E-03,7.39E-04,4.26E-04,2.41E-04,1.35E-04,7.27E-05,3.92E-05,2.08E-05,1.08E-05,5.68E-06,3.00E-06,1.64E-06,1.10E-06
1.64E-06,2.50E-06,4.63E-06,8.94E-06,1.74E-05,3.39E-05,6.51E-05,1.23E-04,2.30E-04,4.23E-04,7.63E-04,1.35E-03,2.34E-03,3.92E-03,6.43E-03,1.02E-02,1.54E-02,2.28E-02,3.14E-02,4.19E-02,5.31E-02,6.34E-02,7.18E-02,7.64E-02,7.62E-02,7.20E-02,6.40E-02,5.36E-02,4.24E-02,3.16E-02,2.26E-02,1.55E-02,1.02E-02,6.44E-03,3.96E-03,2.34E-03,1.36E-03,7.61E-04,4.29E-04,2.33E-04,1.24E-04,6.52E-05,3.42E-05,1.76E-05,8.93E-06,4.63E-06,2.51E-06,1.65E-06
2.42E-06,3.75E-06,7.06E-06,1.39E-05,2.73E-05,5.43E-05,1.06E-04,2.03E-04,3.88E-04,7.27E-04,1.35E-03,2.46E-03,4.34E-03,7.47E-03,1.25E-02,2.03E-02,3.19E-02,4.74E-02,6.75E-02,9.24E-02,1.19E-01,1.45E-01,1.64E-01,1.77E-01,1.76E-01,1.64E-01,1.45E-01,1.19E-01,9.28E-02,6.80E-02,4.72E-02,3.18E-02,2.03E-02,1.26E-02,7.48E-03,4.35E-03,2.46E-03,1.36E-03,7.40E-04,3.92E-04,2.06E-04,1.07E-04,5.44E-05,2.76E-05,1.40E-05,7.01E-06,3.77E-06,2.43E-06
3.48E-06,5.48E-06,1.04E-05,2.08E-05,4.19E-05,8.43E-05,1.69E-04,3.31E-04,6.39E-04,1.23E-03,2.32E-03,4.32E-03,7.85E-03,1.39E-02,2.39E-02,3.98E-02,6.38E-02,9.83E-02,1.44E-01,2.01E-01,2.63E-01,3.27E-01,3.78E-01,4.10E-01,4.10E-01,3.77E-01,3.27E-01,2.64E-01,2.01E-01,1.45E-01,9.84E-02,6.41E-02,3.98E-02,2.40E-02,1.38E-02,7.90E-03,4.30E-03,2.36E-03,1.23E-03,6.53E-04,3.34E-04,1.68E-04,8.57E-05,4.27E-05,2.08E-05,1.05E-05,5.45E-06,3.54E-06
4.89E-06,7.71E-06,1.50E-05,3.07E-05,6.28E-05,1.27E-04,2.60E-04,5.25E-04,1.03E-03,2.00E-03,3.93E-03,7.39E-03,1.38E-02,2.53E-02,4.49E-02,7.73E-02,1.27E-01,2.01E-01,3.04E-01,4.34E-01,5.58E-01,6.43E-01,6.85E-01,7.05E-01,7.05E-01,6.85E-01,6.43E-01,5.54E-01,4.36E-01,3.04E-01,2.02E-01,1.26E-01,7.67E-02,4.49E-02,2.51E-02,1.39E-02,7.48E-03,3.96E-03,2.05E-03,1.03E-03,5.28E-04,2.64E-04,1.30E-04,6.30E-05,3.09E-05,1.52E-05,7.71E-06,4.98E-06
6.69E-06,1.07E-05,2.12E-05,4.42E-05,9.24E-05,1.90E-04,3.89E-04,7.99E-04,1.62E-03,3.20E-03,6.34E-03,1.25E-02,2.35E-02,4.48E-02,8.23E-02,1.46E-01,2.46E-01,4.06E-01,5.86E-01,7.11E-01,7.82E-01,8.27E-01,8.50E-01,8.60E-01,8.60E-01,8.49E-01,8.25E-01,7.82E-01,7.06E-01,5.83E-01,4.05E-01,2.47E-01,1.45E-01,8.16E-02,4.46E-02,2.39E-02,1.26E-02,6.39E-03,3.28E-03,1.63E-03,8.02E-04,3.91E-04,1.89E-04,9.17E-05,4.43E-05,2.15E-05,1.09E-05,6.75E-06
8.97E-06,1.46E-05,2.91E-05,6.01E-05,1.28E-04,2.72E-04,5.67E-04,1.19E-03,2.44E-03,4.97E-03,1.00E-02,2.04E-02,3.94E-02,7.68E-02,1.47E-01,2.64E-01,4.66E-01,6.65E-01,7.81E-01,8.50E-01,8.92E-01,9.15E-01,9.28E-01,9.33E-01,9.33E-01,9.27E-01,9.15E-01,8.91E-01,8.51E-01,7.82E-01,6.64E-01,4.65E-01,2.64E-01,1.44E-01,7.68E-02,3.95E-02,2.04E-02,1.02E-02,5.01E-03,2.48E-03,1.20E-03,5.75E-04,2.74E-04,1.29E-04,6.09E-05,2.91E-05,1.46E-05,9.04E-06
1.17E-05,1.93E-05,3.88E-05,8.28E-05,1.74E-04,3.78E-04,8.10E-04,1.70E-03,3.59E-03,7.41E-03,1.55E-02,3.17E-02,6.34E-02,1.27E-01,2.50E-01,4.65E-01,6.84E-01,8.10E-01,8.82E-01,9.21E-01,9.44E-01,9.57E-01,9.65E-01,9.68E-01,9.68E-01,9.65E-01,9.58E-01,9.44E-01,9.21E-01,8.82E-01,8.13E-01,6.88E-01,4.65E-01,2.47E-01,1.27E-01,6.41E-02,3.17E-02,1.55E-02,7.45E-03,3.58E-03,1.70E-03,8.05E-04,3.77E-04,1.76E-04,8.27E-05,3.90E-05,1.93E-05,1.18E-05
1.48E-05,2.46E-05,5.00E-05,1.07E-04,2.33E-04,5.05E-04,1.09E-03,2.34E-03,5.01E-03,1.07E-02,2.25E-02,4.75E-02,9.80E-02,2.01E-01,4.09E-01,6.63E-01,8.11E-01,8.90E-01,9.33E-01,9.57E-01,9.71E-01,9.79E-01,9.83E-01,9.84E-01,9.84E-01,9.82E-01,9.79E-01,9.71E-01,9.57E-01,9.33E-01,8.91E-01,8.13E-01,6.64E-01,4.06E-01,2.01E-01,9.95E-02,4.72E-02,2.28E-02,1.06E-02,5.06E-03,2.33E-03,1.09E-03,5.04E-04,2.34E-04,1.07E-04,4.94E-05,2.45E-05,1.49E-05
1.82E-05,3.03E-05,6.16E-05,1.35E-04,2.97E-04,6.53E-04,1.43E-03,3.09E-03,6.78E-03,1.47E-02,3.17E-02,6.81E-02,1.45E-01,3.03E-01,5.85E-01,7.80E-01,8.81E-01,9.33E-01,9.61E-01,9.76E-01,9.84E-01,9.89E-01,9.91E-01,9.92E-01,9.92E-01,9.91E-01,9.89E-01,9.84E-01,9.76E-01,9.61E-01,9.33E-01,8.81E-01,7.82E-01,5.83E-01,3.06E-01,1.45E-01,6.81E-02,3.19E-02,1.46E-02,6.80E-03,3.09E-03,1.43E-03,6.51E-04,2.93E-04,1.35E-04,6.22E-05,3.01E-05,1.82E-05
2.15E-05,3.60E-05,7.50E-05,1.63E-04,3.64E-04,8.08E-04,1.79E-03,3.97E-03,8.70E-03,1.92E-02,4.23E-02,9.19E-02,2.02E-01,4.36E-01,7.06E-01,8.49E-01,9.21E-01,9.57E-01,9.76E-01,9.86E-01,9.91E-01,9.94E-01,9.95E-01,9.96E-01,9.96E-01,9.95E-01,9.94E-01,9.91E-01,9.86E-01,9.76E-01,9.57E-01,9.21E-01,8.51E-01,7.05E-01,4.35E-01,2.00E-01,9.28E-02,4.22E-02,1.92E-02,8.73E-03,3.92E-03,1.77E-03,7.97E-04,3.61E-04,1.64E-04,7.45E-05,3.57E-05,2.15E-05
2.46E-05,4.14E-05,8.68E-05,1.91E-04,4.30E-04,9.62E-04,2.12E-03,4.83E-03,1.07E-02,2.40E-02,5.31E-02,1.19E-01,2.65E-01,5.54E-01,7.80E-01,8.90E-01,9.44E-01,9.71E-01,9.84E-01,9.91E-01,9.95E-01,9.97E-01,9.98E-01,9.98E-01,9.98E-01,9.98E-01,9.97E-01,9.95E-01,9.91E-01,9.84E-01,9.71E-01,9.44E-01,8.91E-01,7.82E-01,5.53E-01,2.65E-01,1.19E-01,5.31E-02,2.41E-02,1.07E-02,4.77E-03,2.17E-03,9.58E-04,4.27E-04,1.91E-04,8.68E-05,4.12E-05,2.46E-05
2.71E-05,4.60E-05,9.60E-05,2.14E-04,4.87E-04,1.10E-03,2.46E-03,5.54E-03,1.25E-02,2.85E-02,6.39E-02,1.43E-01,3.27E-01,6.44E-01,8.26E-01,9.15E-01,9.57E-01,9.78E-01,9.89E-01,9.94E-01,9.97E-01,9.98E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.98E-01,9.97E-01,9.94E-01,9.89E-01,9.79E-01,9.57E-01,9.14E-01,8.25E-01,6.42E-01,3.27E-01,1.44E-01,6.41E-02,2.83E-02,1.25E-02,5.55E-03,2.47E-03,1.09E-03,4.80E-04,2.15E-04,9.66E-05,4.59E-05,2.71E-05
2.88E-05,4.94E-05,1.04E-04,2.33E-04,5.22E-04,1.19E-03,2.70E-03,6.10E-03,1.38E-02,3.16E-02,7.25E-02,1.65E-01,3.78E-01,6.85E-01,8.50E-01,9.27E-01,9.64E-01,9.83E-01,9.91E-01,9.95E-01,9.98E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.98E-01,9.95E-01,9.91E-01,9.83E-01,9.65E-01,9.27E-01,8.50E-01,6.85E-01,3.78E-01,1.64E-01,7.24E-02,3.17E-02,1.38E-02,6.10E-03,2.68E-03,1.18E-03,5.21E-04,2.30E-04,1.04E-04,4.93E-05,2.89E-05
2.97E-05,5.11E-05,1.08E-04,2.43E-04,5.51E-04,1.23E-03,2.81E-03,6.41E-03,1.46E-02,3.34E-02,7.65E-02,1.77E-01,4.10E-01,7.05E-01,8.60E-01,9.33E-01,9.68E-01,9.84E-01,9.92E-01,9.96E-01,9.98E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.98E-01,9.96E-01,9.92E-01,9.84E-01,9.68E-01,9.33E-01,8.60E-01,7.05E-01,4.10E-01,1.77E-01,7.68E-02,3.35E-02,1.46E-02,6.39E-03,2.80E-03,1.24E-03,5.50E-04,2.43E-04,1.08E-04,5.11E-05,2.98E-05
2.97E-05,5.11E-05,1.08E-04,2.43E-04,5.46E-04,1.24E-03,2.81E-03,6.42E-03,1.47E-02,3.37E-02,7.74E-02,1.78E-01,4.10E-01,7.05E-01,8.60E-01,9.33E-01,9.68E-01,9.84E-01,9.92E-01,9.96E-01,9.98E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.98E-01,9.96E-01,9.92E-01,9.84E-01,9.68E-01,9.34E-01,8.61E-01,7.05E-01,4.11E-01,1.76E-01,7.64E-02,3.34E-02,1.46E-02,6.39E-03,2.80E-03,1.24E-03,5.54E-04,2.42E-04,1.08E-04,5.11E-05,2.98E-05
2.88E-05,4.93E-05,1.04E-04,2.32E-04,5.25E-04,1.19E-03,2.68E-03,6.14E-03,1.40E-02,3.17E-02,7.21E-02,1.65E-01,3.77E-01,6.85E-01,8.49E-01,9.27E-01,9.65E-01,9.83E-01,9.91E-01,9.95E-01,9.98E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.99E-01,9.98E-01,9.96E-01,9.91E-01,9.83E-01,9.65E-01,9.28E-01,8.51E-01,6.86E-01,3.79E-01,1.64E-01,7.27E-02,3.20E-02,1.40E-02,6.11E-03,2.68E-03,1.18E-03,5.25E-04,2.31E-04,1.04E-04,4.94E-05,2.89E-05
